classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.text,data.gold_standard,data.aggregation_version
364839714,bonitadgreen,2365882.0,16423,T4,2021-10-04 23:24:15 UTC,50723311,text_extractor,,False,3.6.0
364839734,keelerco,2365883.0,16423,T2,2021-10-04 23:24:22 UTC,50722781,text_extractor,"THIRD:
That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land.",False,3.6.0
364839734,keelerco,2365883.0,16423,T4,2021-10-04 23:24:22 UTC,50722781,text_extractor,,False,3.6.0
364839820,AlannaLouisa,2292990.0,16423,T2,2021-10-04 23:24:49 UTC,50614873,text_extractor,"THIRD. That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who employed for domestic purposes by the occupants of the dwelling on said land.
FIFTH, All covenants binding upon the parties of the occupation of the premises by negroes or persons of negro blood, shall conclude and expire January 1st, 1940, and that all covenants on the part of the parties of the second part shall be covenants running with the land and shall be binding upon the said parties of the second part, their heirs, assigns, executors and administrators.
THIRD, that the premises shall not be owned or occupied by negroes or person of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land.",False,3.6.0
364839820,AlannaLouisa,2292990.0,16423,T4,2021-10-04 23:24:49 UTC,50614873,text_extractor,,False,3.6.0
364839828,LTanya,2170255.0,16423,T2,2021-10-04 23:24:54 UTC,51284073,text_extractor,"The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",False,3.6.0
364839828,LTanya,2170255.0,16423,T4,2021-10-04 23:24:54 UTC,51284073,text_extractor,,False,3.6.0
364839853,carrie.wilson,2352207.0,16423,T2,2021-10-04 23:25:06 UTC,50723238,text_extractor,"(3) No property or building shall be owned or occupied by the colored race, except such buildings as may be constructed by the owners and residents [unclear][/unclear]",False,3.6.0
364839853,carrie.wilson,2352207.0,16423,T4,2021-10-04 23:25:06 UTC,50723238,text_extractor,,False,3.6.0
364840032,not-logged-in-edf6c9a3ef8cf1d72a77,,16423,T2,2021-10-04 23:25:54 UTC,50837247,text_extractor,,,3.6.0
364840032,not-logged-in-edf6c9a3ef8cf1d72a77,,16423,T4,2021-10-04 23:25:54 UTC,50837247,text_extractor,,False,3.6.0
364840166,keelerco,2365883.0,16423,T2,2021-10-04 23:26:33 UTC,50989566,text_extractor,,,3.6.0
364840166,keelerco,2365883.0,16423,T4,2021-10-04 23:26:33 UTC,50989566,text_extractor,I do not think this is a deed for land or property. It seems to establish a trust and transfer stocks and funds between two parties.,False,3.6.0
364840307,bonitadgreen,2365882.0,16423,T2,2021-10-04 23:27:22 UTC,50837155,text_extractor,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided
that this shall not be construed to prevent the living upon the premises of any negro who is employed
for domestic purposes by the occupants of the dwelling on said land.",False,3.6.0
364840307,bonitadgreen,2365882.0,16423,T4,2021-10-04 23:27:22 UTC,50837155,text_extractor,"Fifth: All covenants binding upon the parties of the second part or their successors, heirs and assigns,
except the third covenant concerning the occupation of the premises by negroes or persons of negro
blood, shall conclude and expire January 1, 1963, and that all covenants on the part of the parties of the
second part shall be binding upon the said parties of the second part, their heirs, assigns, executors and
administrators.",False,3.6.0
364840348,libbymcclure,2365879.0,16423,T2,2021-10-04 23:27:37 UTC,50723248,text_extractor,"The premises shall not be occupied by negroes or persons of negro-blood; provided that this shall not be construed to prevent the living upon the premises of any negro, who is employed for domestic purposes by the occupants, of the dwelling house on said land.",False,3.6.0
364840348,libbymcclure,2365879.0,16423,T4,2021-10-04 23:27:37 UTC,50723248,text_extractor,,False,3.6.0
364840402,TiaMHall,2180620.0,16423,T2,2021-10-04 23:27:54 UTC,50836940,text_extractor,,,3.6.0
364840402,TiaMHall,2180620.0,16423,T4,2021-10-04 23:27:54 UTC,50836940,text_extractor,,False,3.6.0
364840492,keelerco,2365883.0,16423,T2,2021-10-04 23:28:23 UTC,50722755,text_extractor,"This property shall be used for residential purposes only and no buildings other than residences except garages or outhouses for domestic purposes shall be built thereon and said property shall never be owned or occupied by a member of the negro race
except such buildings as may be constructed by the owners and residents for the uses of their servants,",False,3.6.0
364840492,keelerco,2365883.0,16423,T4,2021-10-04 23:28:23 UTC,50722755,text_extractor,,False,3.6.0
364840523,carrie.wilson,2352207.0,16423,T2,2021-10-04 23:28:37 UTC,50837172,text_extractor,"THIRD: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land.
...
FIFTH: All covenants binding upon the parties of the second part or their successors, heirs and assigns, except the third covenant concerning the occupation of the premises by negroes or persons of negro blood, shall conclude and expire January 1, 1963, and that all covenants on the part of the parties of the second part shall be binding upon the said parties of the second part, their heirs, assigns, executors and administrators.",False,3.6.0
364840523,carrie.wilson,2352207.0,16423,T4,2021-10-04 23:28:37 UTC,50837172,text_extractor,,False,3.6.0
364840558,JoyceF,2365886.0,16423,T2,2021-10-04 23:28:52 UTC,51492381,text_extractor,,,3.6.0
364840558,JoyceF,2365886.0,16423,T4,2021-10-04 23:28:52 UTC,51492381,text_extractor,,False,3.6.0
364840580,TiaMHall,2180620.0,16423,T2,2021-10-04 23:29:01 UTC,51284001,text_extractor,,,3.6.0
364840580,TiaMHall,2180620.0,16423,T4,2021-10-04 23:29:01 UTC,51284001,text_extractor,,False,3.6.0
364840634,keelerco,2365883.0,16423,T2,2021-10-04 23:29:32 UTC,50722674,text_extractor,,,3.6.0
364840634,keelerco,2365883.0,16423,T4,2021-10-04 23:29:32 UTC,50722674,text_extractor,,False,3.6.0
364840710,TiaMHall,2180620.0,16423,T2,2021-10-04 23:30:07 UTC,50837497,text_extractor,,,3.6.0
364840710,TiaMHall,2180620.0,16423,T4,2021-10-04 23:30:07 UTC,50837497,text_extractor,,False,3.6.0
364840714,bonitadgreen,2365882.0,16423,T2,2021-10-04 23:30:10 UTC,50722847,text_extractor,,,3.6.0
364840714,bonitadgreen,2365882.0,16423,T4,2021-10-04 23:30:10 UTC,50722847,text_extractor,,False,3.6.0
364840760,not-logged-in-659710ede3e154dc3133,,16423,T2,2021-10-04 23:30:37 UTC,50615034,text_extractor,,,3.6.0
364840760,not-logged-in-659710ede3e154dc3133,,16423,T4,2021-10-04 23:30:37 UTC,50615034,text_extractor,,False,3.6.0
364840787,AlannaLouisa,2292990.0,16423,T2,2021-10-04 23:30:52 UTC,50837379,text_extractor,"5. The lot or lots hereby conveyed shall not be sold, transferred, conveyed, devised, leased or rented to persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or pervents whose time shall be employed for domestic purposes only by the occupants or the dwelling house.",False,3.6.0
364840787,AlannaLouisa,2292990.0,16423,T4,2021-10-04 23:30:52 UTC,50837379,text_extractor,,False,3.6.0
364840858,Arwagner,2182152.0,16423,T2,2021-10-04 23:31:19 UTC,50837333,text_extractor,"5. The lot or lots hereby conveyed shall not be sold, transferred, conveyed, devised, leased or rented to persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",False,3.6.0
364840858,Arwagner,2182152.0,16423,T4,2021-10-04 23:31:19 UTC,50837333,text_extractor,,False,3.6.0
364840889,carrie.wilson,2352207.0,16423,T2,2021-10-04 23:31:30 UTC,51716583,text_extractor,"Seventh: That the premises shall not be occupied by negroes or person with Negro blood; provided that this shall not
be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes
he the occupants of the dwelling house, together with the family of such servant.",False,3.6.0
364840889,carrie.wilson,2352207.0,16423,T4,2021-10-04 23:31:30 UTC,51716583,text_extractor,,False,3.6.0
364841003,Arwagner,2182152.0,16423,T2,2021-10-04 23:32:08 UTC,50837333,text_extractor,"5. The lot or lots hereby conveyed shall not be sold, transferred, conveyed, devised, leased or rented to persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",False,3.6.0
364841003,Arwagner,2182152.0,16423,T4,2021-10-04 23:32:08 UTC,50837333,text_extractor,,False,3.6.0
364841447,not-logged-in-15f0d75e82910c9f4b8b,,16423,T2,2021-10-04 23:34:27 UTC,51716553,text_extractor,,,3.6.0
364841447,not-logged-in-15f0d75e82910c9f4b8b,,16423,T4,2021-10-04 23:34:27 UTC,51716553,text_extractor,It seems like we may be missing somer pages to this deed? I didn't catch the covenants.,False,3.6.0
364841494,AlannaLouisa,2292990.0,16423,T2,2021-10-04 23:34:41 UTC,50722698,text_extractor,It is further understood and agreed that said lot shall never be owned or occupied by a colored person.,False,3.6.0
364841494,AlannaLouisa,2292990.0,16423,T4,2021-10-04 23:34:41 UTC,50722698,text_extractor,,False,3.6.0
364841858,not-logged-in-0c2fcee2fbffd422ddab,,16423,T2,2021-10-04 23:36:27 UTC,51716627,text_extractor,,,3.6.0
364841858,not-logged-in-0c2fcee2fbffd422ddab,,16423,T4,2021-10-04 23:36:27 UTC,51716627,text_extractor,,False,3.6.0
364842188,keelerco,2365883.0,16423,T2,2021-10-04 23:38:10 UTC,50615202,text_extractor,,,3.6.0
364842188,keelerco,2365883.0,16423,T4,2021-10-04 23:38:10 UTC,50615202,text_extractor,Does not seem to be a deed for property,False,3.6.0
364842490,Cgw2605,2365891.0,16423,T2,2021-10-04 23:39:48 UTC,50614847,text_extractor," A11 covenants binding upon the parties of the second
part, except the third comenant, concerning the occupation by negroes or persons of negro
blood, shall conclud e and expire January 1st, 1948, and that all covenants on the part
of
the
psrtits
of
the
second
part
shall
be
covenants
running
with
the
land
and
shall
be
bining upon the said parties of the second part, and their, heirs, execu-
tors and administrators.",False,3.6.0
364842490,Cgw2605,2365891.0,16423,T4,2021-10-04 23:39:48 UTC,50614847,text_extractor,,False,3.6.0
364842639,drew-k,2365885.0,16423,T2,2021-10-04 23:40:30 UTC,50837364,text_extractor,"That the lot hereby conveyed shall not be sold, transferred, conveyed leased or rented to persons of the negro blood provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",False,3.6.0
364842639,drew-k,2365885.0,16423,T4,2021-10-04 23:40:30 UTC,50837364,text_extractor,,False,3.6.0
364847712,not-logged-in-0c2fcee2fbffd422ddab,,16423,T2,2021-10-05 00:16:30 UTC,51492543,text_extractor,"That the premises shall not be occupied by Negroes or persons of Negro blood
provided that this shall not be construed to prevent the living upon the premises of any Negro who is employed for d omestic purposes by the occupants of the dwelling house on said land.",False,3.6.0
364847712,not-logged-in-0c2fcee2fbffd422ddab,,16423,T4,2021-10-05 00:16:30 UTC,51492543,text_extractor,"All covenants binding upon the parties of the second part, except the third
covenant concerning the occupation by Negroes, or persons of Negro blood, shall conclude and expire January 1, 1948, and that all covenants on the part of the parties of the second part shall be covenants running with the land and shall be binding upon the parties of the second part, their heirs, assigns, executors and administrators.",False,3.6.0
