subject_id,workflow_id,task,reducer,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids,data.aggregation_version
50837029,16423,T2,text_reducer,"[['It'], ['is'], ['hereby'], ['made'], ['a'], ['consideration'], ['of'], ['this'], ['Deed'], ['that'], ['no'], ['house'], ['shall'], ['be'], ['built'], ['upon'], ['this'], ['property'], ['at'], ['a'], ['cost'], ['of'], ['less'], ['than'], ['$'], ['2,500.00,'], ['and'], ['that'], ['no'], ['person'], ['shall'], ['build'], ['upon'], ['the'], ['same'], ['other'], ['than'], ['a'], ['member'], ['of'], ['the'], ['white'], ['race.']]",1.0,1.0,"It is hereby made a consideration of this Deed that no house shall be built upon this property at a cost of less than $ 2,500.00, and that no person shall build upon the same other than a member of the white race.",[False],[2293010.0],3.6.0
50837029,16423,T4,text_reducer,"[['1948,'], ['$'], ['10'], ['and'], ['other'], ['good,'], ['sufficient'], ['and'], ['valuable'], ['consideration']]",1.0,1.0,"1948, $ 10 and other good, sufficient and valuable consideration",[False],[2293010.0],3.6.0
50837030,16423,T2,text_reducer,,,,,,,3.6.0
50837030,16423,T4,text_reducer,,,,,,,3.6.0
50837031,16423,T2,text_reducer,"[['It'], ['is'], ['hereby'], ['made'], ['a'], ['condition'], ['of'], ['this'], ['deed'], ['that'], ['no'], ['house'], ['can'], ['be'], ['built'], ['upon'], ['this'], ['property'], ['costing'], ['less'], ['than'], ['$'], ['2500.00'], ['and'], ['no'], ['person'], ['can'], ['build'], ['upon'], ['the'], ['same'], ['other'], ['than'], ['a'], ['member'], ['of'], ['the'], ['white'], ['race.']]",1.0,1.0,It is hereby made a condition of this deed that no house can be built upon this property costing less than $ 2500.00 and no person can build upon the same other than a member of the white race.,[False],[2367816.0],3.6.0
50837031,16423,T4,text_reducer,,,,,,,3.6.0
50837037,16423,T2,text_reducer,,,,,,,3.6.0
50837037,16423,T4,text_reducer,,,,,,,3.6.0
50837039,16423,T2,text_reducer,"[['And'], ['the'], ['party'], ['of'], ['the'], ['second'], ['part,'], ['as'], ['evidenced'], ['by'], ['the'], ['acceptance'], ['of'], ['this'], ['indenture,'], ['expressly'], ['agrees'], ['as'], ['a'], ['part'], ['of'], ['the'], ['consideration'], ['for'], ['this'], ['conveyance,'], ['that'], ['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race,'], ['and'], ['that'], ['right'], ['of'], ['interment'], ['in'], ['said'], ['lot'], ['or'], ['any'], ['part'], ['thereof,'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['nor'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lot'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent,'], ['and'], ['in'], ['event'], ['of'], ['the'], ['violation'], ['of'], ['this'], ['condition,'], ['the'], ['right'], ['of'], ['interment'], ['in'], ['said'], ['lot'], ['shall'], ['thereupon'], ['revert'], ['to'], ['and'], ['become'], ['vested/i'], ['the'], ['party'], ['of'], ['the'], ['first'], ['part,'], ['its'], ['successors'], ['or'], ['assigns.']]",1.0,1.0,"And the party of the second part, as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in said lot or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent, and in event of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vested/i the party of the first part, its successors or assigns.",[False],[2143993.0],3.6.0
50837039,16423,T4,text_reducer,,,,,,,3.6.0
50837040,16423,T2,text_reducer,"[['It'], ['is'], ['covenanted'], ['and'], ['agreed'], ['that'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['of'], ['negro'], ['construed'], ['blood;'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['who'], ['is'], ['employed'], ['for'], ['domestic'], ['purposes'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['house'], ['on'], ['said'], ['land.']]",1.0,1.0,It is covenanted and agreed that the premises shall not be occupied by negroes or persons of negro construed blood; provided that this shall not be to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling house on said land.,[False],[2170255.0],3.6.0
50837040,16423,T4,text_reducer,,,,,,,3.6.0
50837045,16423,T2,text_reducer,,,,,,,3.6.0
50837045,16423,T4,text_reducer,,,,,,,3.6.0
50837050,16423,T2,text_reducer,"[['It'], ['is'], ['further'], ['understood'], ['and'], ['agreed'], ['that'], ['said'], ['lot'], ['shall'], ['never'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['a'], ['colored'], ['person.']]",1.0,1.0,It is further understood and agreed that said lot shall never be owned or occupied by a colored person.,[False],[2182151.0],3.6.0
50837050,16423,T4,text_reducer,,,,,,,3.6.0
50837054,16423,T2,text_reducer,"[['That'], ['the'], ['said'], ['property'], ['shall'], ['not'], ['be'], ['sold,'], ['leased'], ['or'], ['rented'], ['to'], ['any'], ['negro'], ['or'], ['person'], ['of'], ['african'], ['descent.']]",1.0,1.0,"That the said property shall not be sold, leased or rented to any negro or person of african descent.",[False],[2455954.0],3.6.0
50837054,16423,T4,text_reducer,,,,,,,3.6.0
50837063,16423,T2,text_reducer,,,,,,,3.6.0
50837063,16423,T4,text_reducer,"[['It'], ['mentions'], ['a'], ['colored'], ['Christian'], ['church,'], ['nd'], ['running'], ['thence'], ['along'], ['south'], ['side'], ['of'], ['said'], ['Proctor'], ['Street.']]",1.0,1.0,"It mentions a colored Christian church, nd running thence along south side of said Proctor Street.",[False],[2468673.0],3.6.0
50837064,16423,T2,text_reducer,"[['No'], ['property'], ['or'], ['building'], ['shall'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['the'], ['colored'], ['race'], ['except'], ['such'], ['buildings'], ['as'], ['may'], ['be'], ['constructed'], ['by'], ['the'], ['owners'], ['and'], ['residents'], ['of'], ['the'], ['property'], ['for'], ['the'], ['use'], ['of'], ['their'], ['servants.']]",1.0,1.0,No property or building shall be owned or occupied by the colored race except such buildings as may be constructed by the owners and residents of the property for the use of their servants.,[False],[nan],3.6.0
50837064,16423,T4,text_reducer,,,,,,,3.6.0
50837067,16423,T2,text_reducer,"[['said'], ['property'], ['shall'], ['not'], ['be'], ['owned'], ['by'], ['a'], ['member'], ['of'], ['Colored'], ['race.']]",1.0,1.0,said property shall not be owned by a member of Colored race.,[False],[2181624.0],3.6.0
50837067,16423,T4,text_reducer,,,,,,,3.6.0
50837071,16423,T2,text_reducer,"[['This'], ['property'], ['shall'], ['be'], ['used'], ['force'], ['residential'], ['purposes'], ['only'], ['and'], ['no'], ['buildings'], ['other'], ['than'], ['residents'], ['except'], ['garags'], ['or'], ['out-houses'], ['for'], ['domestic'], ['purposes'], ['shall'], ['be'], ['built'], ['thereon,'], ['and'], ['said'], ['property'], ['shall'], ['not'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['a'], ['member'], ['of'], ['the'], ['negro'], ['race'], ['except'], ['such'], ['buildings'], ['as'], ['may'], ['be'], ['constructed'], ['by'], ['the'], ['owners'], ['and'], ['residences'], ['for'], ['the'], ['use'], ['of'], ['their'], ['servants,'], ['and'], ['the'], ['price'], ['of'], ['any'], ['residences'], ['built'], ['on'], ['this'], ['property'], ['shall'], ['not'], ['be'], ['less'], ['than'], ['Four'], ['Thousand'], ['Dollars,'], ['these'], ['restrictions'], ['shall'], ['last'], ['for'], ['a'], ['period'], ['of'], ['not'], ['less'], ['than'], ['five'], ['years.']]",1.0,1.0,"This property shall be used force residential purposes only and no buildings other than residents except garags or out-houses for domestic purposes shall be built thereon, and said property shall not be owned or occupied by a member of the negro race except such buildings as may be constructed by the owners and residences for the use of their servants, and the price of any residences built on this property shall not be less than Four Thousand Dollars, these restrictions shall last for a period of not less than five years.",[False],[2352207.0],3.6.0
50837071,16423,T4,text_reducer,,,,,,,3.6.0
50837075,16423,T2,text_reducer,,,,,,,3.6.0
50837075,16423,T4,text_reducer,,,,,,,3.6.0
50837076,16423,T2,text_reducer,"[['said'], ['property'], ['shall'], ['not'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['a'], ['member'], ['of'], ['the'], ['negro'], ['race,'], ['except'], ['such'], ['buildings'], ['as'], ['may'], ['be'], ['constructed'], ['by'], ['the'], ['owners'], ['and'], ['residents'], ['for'], ['the'], ['use'], ['of'], ['their'], ['servants.']]",1.0,1.0,"said property shall not be owned or occupied by a member of the negro race, except such buildings as may be constructed by the owners and residents for the use of their servants.",[False],[2468673.0],3.6.0
50837076,16423,T4,text_reducer,,,,,,,3.6.0
50837077,16423,T2,text_reducer,"[['Third:'], ['That'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['of'], ['negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['who'], ['is'], ['employed'], ['for'], ['domestic'], ['purposes'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['on'], ['said'], ['land.']]",1.0,1.0,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land.",[False],[2418206.0],3.6.0
50837077,16423,T4,text_reducer,,,,,,,3.6.0
50837083,16423,T2,text_reducer,"[['THIRD:'], ['That'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['of'], ['negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['who'], ['is'], ['employed'], ['for'], ['domestic'], ['purposes'], ['by'], ['the']]",1.0,1.0,"THIRD: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the",[False],[2418206.0],3.6.0
50837083,16423,T4,text_reducer,,,,,,,3.6.0
50837085,16423,T2,text_reducer,"[['It', 'It'], ['is', 'is'], ['understood', 'understood'], ['and', 'and'], ['agreed', 'agreed'], ['between', 'between'], ['the', 'the'], ['parties', 'parties'], ['hereto', 'hereto'], ['and', 'and'], ['made', 'made'], ['a', 'a'], ['part', 'part'], ['of', 'of'], ['this', 'this'], ['deed', 'deed'], ['that', 'that'], ['the', 'the'], ['lot', 'lot'], ['herein', 'herein'], ['described', 'described'], ['and', 'and'], ['conveyed', 'conveyed'], ['shall', 'shall'], ['never', 'never'], ['be', 'be'], ['owned', 'owned'], ['or', 'or'], ['occupied', 'occupied'], ['by', 'by'], ['a', 'a'], ['colored', 'colored'], ['person,', 'person,'], ['and', 'and'], ['that', 'that'], ['the', 'the'], ['party', 'party'], ['of', 'of'], ['the', 'the'], ['second', 'second'], ['part', 'part'], ['will', 'will'], ['not', 'not'], ['dispose', 'dispose'], ['of', 'of'], ['the', 'the'], ['property', 'property'], ['to', 'to'], ['a', 'a'], ['colored', 'colored'], ['person.', 'person.']]",2.0,2.0,"It is understood and agreed between the parties hereto and made a part of this deed that the lot herein described and conveyed shall never be owned or occupied by a colored person, and that the party of the second part will not dispose of the property to a colored person.","[False, False]","[2328682.0, 2352207.0]",3.6.0
50837085,16423,T4,text_reducer,,,,,,,3.6.0
50837087,16423,T2,text_reducer,,,,,,,3.6.0
50837087,16423,T4,text_reducer,,,,,,,3.6.0
50837099,16423,T2,text_reducer,"[['It'], ['is'], ['further'], ['understood'], ['and'], ['agreed'], ['that'], ['said'], ['lot'], ['shall'], ['never'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['a'], ['colored'], ['person.']]",1.0,1.0,It is further understood and agreed that said lot shall never be owned or occupied by a colored person.,[False],[2448014.0],3.6.0
50837099,16423,T4,text_reducer,,,,,,,3.6.0
50837105,16423,T2,text_reducer,"[['As'], ['a'], ['part'], ['of'], ['the'], ['consideration'], ['hereof,'], ['it'], ['is'], ['expressly'], ['understood'], ['and'], ['agreed'], ['by'], ['and'], ['the'], ['parties'], ['hereto'], ['that'], ['no'], ['property'], ['or'], ['building'], ['shall'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['the'], ['colored'], ['race,'], ['except'], ['such'], ['building'], ['as'], ['may'], ['be'], ['constructed'], ['by'], ['the'], ['owners'], ['and'], ['residents'], ['of'], ['be'], ['property'], ['for'], ['the'], ['use'], ['of'], ['their'], ['servants.']]",1.0,1.0,"As a part of the consideration hereof, it is expressly understood and agreed by and the parties hereto that no property or building shall be owned or occupied by the colored race, except such building as may be constructed by the owners and residents of be property for the use of their servants.",[False],[2170255.0],3.6.0
50837105,16423,T4,text_reducer,,,,,,,3.6.0
50837108,16423,T2,text_reducer,"[['This'], ['property'], ['shall'], ['be'], ['used'], ['for'], ['residential'], ['purposes'], ['only'], ['and'], ['no'], ['buildings'], ['other'], ['than'], ['residences,'], ['except'], ['garages'], ['or'], ['outhouses'], ['for'], ['domestic'], ['purposes'], ['shall'], ['be'], ['built'], ['thereon'], ['and'], ['said'], ['property'], ['shall'], ['not'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['a'], ['member'], ['of'], ['the'], ['negro'], ['race'], ['except'], ['such'], ['buildings'], ['as'], ['may'], ['be'], ['constructed'], ['by'], ['the'], ['owners'], ['and'], ['residents'], ['for'], ['the'], ['use'], ['of'], ['their'], ['servants.']]",1.0,1.0,"This property shall be used for residential purposes only and no buildings other than residences, except garages or outhouses for domestic purposes shall be built thereon and said property shall not be owned or occupied by a member of the negro race except such buildings as may be constructed by the owners and residents for the use of their servants.",[False],[2448015.0],3.6.0
50837108,16423,T4,text_reducer,,,,,,,3.6.0
50837111,16423,T2,text_reducer,"[['...'], ['said'], ['property'], ['shall'], ['not'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['a'], ['member'], ['or'], ['the'], ['Negro'], ['race'], ['except'], ['such'], ['buildings'], ['as'], ['may'], ['be'], ['construed'], ['by'], ['the'], ['oeners'], ['[sic]'], ['for'], ['their'], ['survants'], ['[sic].']]",1.0,1.0,... said property shall not be owned or occupied by a member or the Negro race except such buildings as may be construed by the oeners [sic] for their survants [sic].,[False],[2181624.0],3.6.0
50837111,16423,T4,text_reducer,,,,,,,3.6.0
50837112,16423,T2,text_reducer,,,,,,,3.6.0
50837112,16423,T4,text_reducer,,,,,,,3.6.0
50837116,16423,T2,text_reducer,"[['This'], ['property'], ['is'], ['to'], ['be'], ['restricted'], ['to'], ['the'], ['use'], ['for'], ['the'], ['white'], ['race'], ['only.']]",1.0,1.0,This property is to be restricted to the use for the white race only.,[False],[2181624.0],3.6.0
50837116,16423,T4,text_reducer,,,,,,,3.6.0
50837117,16423,T2,text_reducer,"[['No'], ['part'], ['of'], ['the'], ['above'], ['described'], ['property'], ['shall'], ['be'], ['sold,'], ['rented,'], ['or'], ['etherwise'], ['disposed'], ['of'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['nor'], ['occupied'], ['by'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['except'], ['as'], ['a'], ['servant'], ['of'], ['a'], ['white'], ['person.']]",1.0,1.0,"No part of the above described property shall be sold, rented, or etherwise disposed of to any person or persons of African descent, nor occupied by any person or persons of African descent, except as a servant of a white person.",[False],[2149765.0],3.6.0
